mouse_gene,human_gene,crispr_tier,crispr_effect_class,total_score,score_positive,score_penalty,fg_zone_bias,mouse_zone_top,human_zone_top,height_n_loci,tractable_class,blacklist_reasons,desired_intervention_direction
Fam83f,FAM83F,,KO_promotes_maturation,-0.166307072799547,0.633692927200453,0.8,proliferative,hypertrophic,proliferative,1.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Mmp17,MMP17,,KO_promotes_maturation,-0.1669098059294491,0.6330901940705509,0.8,shared,proliferative,perichondrium,,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Mcm10,MCM10,B_primary_reproducible,KO_promotes_maturation,-0.1687571686790012,1.9312428313209988,2.1,proliferative,proliferative,prehypertrophic,,,essential in a substantial minority of DepMap screens; flagged essential by Open Targets,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Smarcc2,SMARCC2,,KO_promotes_maturation,-0.1689639224012695,0.6310360775987305,0.8,shared,resting,hypertrophic,1.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Trim43c,TRIM43,,KO_promotes_maturation,-0.1698014712145278,0.6301985287854722,0.8,proliferative,,prehypertrophic,1.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Mark4,MARK4,,KO_promotes_maturation,-0.1698158131206035,0.6301841868793965,0.8,hypertrophic,hypertrophic,perichondrium,3.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Zbtb17,ZBTB17,,KO_promotes_maturation,-0.1699962497605605,0.6300037502394396,0.8,shared,resting,perichondrium,,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Ldha,LDHA,,KO_promotes_maturation,-0.1725447270128608,0.6274552729871392,0.8,proliferative,proliferative,resting,,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Pfkp,PFKP,,KO_promotes_maturation,-0.1728077047679739,0.6271922952320261,0.8,proliferative,resting,perichondrium,3.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Mcoln3,MCOLN3,,KO_promotes_maturation,-0.1735974489155772,0.6264025510844228,0.8,proliferative,resting,prehypertrophic,,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Arhgef10l,ARHGEF10L,,KO_promotes_maturation,-0.1736359142903087,0.6263640857096913,0.8,hypertrophic,hypertrophic,perichondrium,2.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Cluh,CLUH,,KO_promotes_maturation,-0.1746500485882732,0.6253499514117268,0.8,proliferative,proliferative,perichondrium,1.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Xylt2,XYLT2,,KO_promotes_maturation,-0.1766869303875066,0.6233130696124934,0.8,hypertrophic,resting,proliferative,1.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Slc22a14,SLC22A14,,KO_promotes_maturation,-0.1773505227304715,0.6226494772695285,0.8,proliferative,proliferative,prehypertrophic,,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Gucy1a2,GUCY1A2,,KO_promotes_maturation,-0.1777099631733636,0.6222900368266364,0.8,hypertrophic,resting,hypertrophic,,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Timeless,TIMELESS,,KO_promotes_maturation,-0.1789721119071476,0.6210278880928524,0.8,shared,hypertrophic,perichondrium,1.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Cfap70,CFAP70,,KO_promotes_maturation,-0.1797330977476772,0.6202669022523228,0.8,proliferative,,,1.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
2610318N02Rik,,,KO_promotes_maturation,-0.1805810843846029,0.6194189156153971,0.8,proliferative,hypertrophic,,2.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Cep135,CEP135,,KO_promotes_maturation,-0.1808806443021169,0.6191193556978831,0.8,shared,resting,perichondrium,2.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Dnah11,DNAH11,,KO_promotes_maturation,-0.1843038002847374,0.6156961997152626,0.8,proliferative,hypertrophic,proliferative,2.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Evi5l,EVI5L,,KO_promotes_maturation,-0.184843202557807,1.0151567974421931,1.2000000000000002,shared,resting,resting,,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Zfp941,,,KO_promotes_maturation,-0.1851953597328397,0.6148046402671603,0.8,proliferative,resting,,2.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Hspb11,,,KO_promotes_maturation,-0.1869062345175001,0.6130937654824999,0.8,proliferative,proliferative,,2.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Apol6,APOL6,,KO_promotes_maturation,-0.1878236448379506,0.6121763551620494,0.8,proliferative,proliferative,perichondrium,,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Gpr153,GPR153,,KO_promotes_maturation,-0.1879911909778268,0.6120088090221733,0.8,proliferative,hypertrophic,proliferative,1.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Pdxp,PDXP,,KO_promotes_maturation,-0.1917531944899909,0.6082468055100091,0.8,proliferative,proliferative,prehypertrophic,,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
D430041D05Rik,KIAA1549L,,KO_promotes_maturation,-0.1918555368681515,0.6081444631318486,0.8,proliferative,hypertrophic,resting,,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Ccdc88c,CCDC88C,,KO_promotes_maturation,-0.1920934527021907,0.6079065472978094,0.8,hypertrophic,resting,hypertrophic,,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Htatsf1,HTATSF1,,KO_promotes_maturation,-0.1923737965791137,0.6076262034208864,0.8,proliferative,resting,perichondrium,,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Hgd,HGD,,KO_promotes_maturation,-0.1924070506356445,0.6075929493643555,0.8,hypertrophic,hypertrophic,proliferative,,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Mpp2,MPP2,,KO_promotes_maturation,-0.1928150609118526,0.6071849390881474,0.8,hypertrophic,hypertrophic,resting,1.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Rara,RARA,,KO_promotes_maturation,-0.1964721162178624,1.0035278837821378,1.2000000000000002,hypertrophic,resting,hypertrophic,1.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Rps27,,,KO_promotes_maturation,-0.1981136093645377,1.0018863906354625,1.2000000000000002,proliferative,resting,,2.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
BC024139,,,KO_promotes_maturation,-0.1989237813648255,0.6010762186351745,0.8,proliferative,resting,,2.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Lrrc3,LRRC3,,KO_promotes_maturation,-0.1997982353253815,0.6002017646746185,0.8,proliferative,hypertrophic,perichondrium,,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Chaf1a,CHAF1A,,KO_promotes_maturation,-0.2024430916108675,0.5975569083891326,0.8,proliferative,,hypertrophic,1.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Trim6,TRIM6,,KO_promotes_maturation,-0.2038739683764312,0.5961260316235688,0.8,hypertrophic,hypertrophic,proliferative,1.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Usp5,USP5,,KO_promotes_maturation,-0.2039003904891099,0.5960996095108901,0.8,proliferative,hypertrophic,resting,,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Bicc1,BICC1,,KO_promotes_maturation,-0.2045263125587546,0.5954736874412454,0.8,shared,resting,proliferative,2.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Car9,CA9,,KO_promotes_maturation,-0.2048924109810869,0.5951075890189131,0.8,proliferative,resting,proliferative,,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Dio2,DIO2,,KO_promotes_maturation,-0.2050063031392593,0.5949936968607407,0.8,hypertrophic,proliferative,resting,3.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Otogl,OTOGL,,KO_promotes_maturation,-0.2063131513220477,0.5936868486779523,0.8,proliferative,,perichondrium,,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Art3,ART3,,KO_promotes_maturation,-0.2072984108970512,0.5927015891029488,0.8,proliferative,proliferative,prehypertrophic,,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
9330159M07Rik,,,KO_promotes_maturation,-0.2086652049024431,0.5913347950975569,0.8,proliferative,hypertrophic,,2.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Slc1a1,SLC1A1,,KO_promotes_maturation,-0.2102437964299799,0.5897562035700201,0.8,hypertrophic,hypertrophic,prehypertrophic,,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Clmn,CLMN,,KO_promotes_maturation,-0.2120507321673571,0.987949267832643,1.2000000000000002,proliferative,resting,perichondrium,1.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
4930562F07Rik,,,KO_promotes_maturation,-0.2124632854463513,0.5875367145536488,0.8,shared,resting,,2.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Clybl,CLYBL,,KO_promotes_maturation,-0.2145553479668084,0.5854446520331916,0.8,proliferative,proliferative,perichondrium,3.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Slc7a3,SLC7A3,,KO_promotes_maturation,-0.2146357039305476,0.9853642960694524,1.2000000000000002,hypertrophic,proliferative,hypertrophic,,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Smurf1,SMURF1,,KO_promotes_maturation,-0.2163673913361885,0.5836326086638115,0.8,hypertrophic,resting,hypertrophic,2.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Zdhhc8,ZDHHC8,,KO_promotes_maturation,-0.2195789071335774,0.5804210928664226,0.8,shared,resting,prehypertrophic,,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Kcna1,KCNA1,,KO_promotes_maturation,-0.21958650176438,0.9804134982356202,1.2000000000000002,proliferative,proliferative,resting,1.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Gp1bb,GP1BB,,KO_promotes_maturation,-0.2197745072798864,0.5802254927201136,0.8,proliferative,resting,proliferative,,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Obsl1,OBSL1,,KO_promotes_maturation,-0.2198402753844983,0.5801597246155017,0.8,shared,resting,hypertrophic,2.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Nrbp2,NRBP2,,KO_promotes_maturation,-0.2199240117024841,0.5800759882975159,0.8,shared,resting,,,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Cdk11b,CDK11A,,KO_promotes_maturation,-0.2200073974091977,0.5799926025908023,0.8,shared,resting,proliferative,,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Esyt2,ESYT2,,KO_promotes_maturation,-0.2201266928057788,0.5798733071942213,0.8,hypertrophic,resting,perichondrium,2.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Dnm1,DNM1,,KO_promotes_maturation,-0.221010132883435,0.9789898671165652,1.2000000000000002,proliferative,resting,perichondrium,3.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Lrrc17,LRRC17,,KO_promotes_maturation,-0.2219887553450367,0.5780112446549633,0.8,proliferative,proliferative,prehypertrophic,,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Prr12,PRR12,,KO_promotes_maturation,-0.2227545513953724,0.5772454486046276,0.8,shared,proliferative,perichondrium,2.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Cenpt,CENPT,,KO_promotes_maturation,-0.2237669865520319,0.5762330134479681,0.8,hypertrophic,resting,proliferative,1.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Polr1a,POLR1A,,KO_promotes_maturation,-0.2238791376228408,0.5761208623771592,0.8,proliferative,proliferative,resting,,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
3425401B19Rik,C10orf71,,KO_promotes_maturation,-0.224016131615178,0.575983868384822,0.8,hypertrophic,,perichondrium,4.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Phldb3,PHLDB3,,KO_promotes_maturation,-0.2240812044372525,0.5759187955627475,0.8,hypertrophic,,proliferative,,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Rasef,RASEF,,KO_promotes_maturation,-0.2247340838880791,0.975265916111921,1.2000000000000002,shared,proliferative,perichondrium,,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Ttll5,,,KO_promotes_maturation,-0.2250174520169765,0.5749825479830235,0.8,proliferative,hypertrophic,,2.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Optn,OPTN,,KO_promotes_maturation,-0.2252447437903224,0.5747552562096776,0.8,shared,hypertrophic,resting,,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Kcnq5,KCNQ5,,KO_promotes_maturation,-0.2272460703040515,0.9727539296959486,1.2000000000000002,proliferative,resting,proliferative,5.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Spsb2,SPSB2,,KO_promotes_maturation,-0.2276186647550037,0.5723813352449963,0.8,proliferative,resting,perichondrium,,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Rrp12,RRP12,,KO_promotes_maturation,-0.228482475330126,0.571517524669874,0.8,proliferative,proliferative,perichondrium,1.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
S100b,S100B,,KO_promotes_maturation,-0.2285784087829341,0.971421591217066,1.2000000000000002,proliferative,resting,proliferative,,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Rnf40,RNF40,,KO_promotes_maturation,-0.2298234848829514,0.5701765151170486,0.8,shared,proliferative,resting,,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Apof,APOF,,KO_promotes_maturation,-0.2326424274451177,0.5673575725548823,0.8,proliferative,proliferative,hypertrophic,,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Arhgef1,ARHGEF1,,KO_promotes_maturation,-0.232645514987674,0.567354485012326,0.8,shared,resting,perichondrium,,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Rbm19,RBM19,,KO_promotes_maturation,-0.233036091733132,0.566963908266868,0.8,shared,hypertrophic,resting,1.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Siah2,SIAH2,,KO_promotes_maturation,-0.2345127338031074,0.5654872661968926,0.8,shared,proliferative,hypertrophic,,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Setd1a,,,KO_promotes_maturation,-0.2351626823352663,0.5648373176647337,0.8,shared,resting,,2.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Sidt2,SIDT2,,KO_promotes_maturation,-0.2355130996790019,0.5644869003209981,0.8,hypertrophic,resting,proliferative,,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Ddx43,,,KO_promotes_maturation,-0.2358336180044054,0.5641663819955947,0.8,proliferative,proliferative,,2.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Phospho1,PHOSPHO1,,KO_promotes_maturation,-0.2363578408585173,0.5636421591414827,0.8,hypertrophic,hypertrophic,proliferative,,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Hamp2,HAMP,,KO_promotes_maturation,-0.2370751282220605,0.5629248717779395,0.8,proliferative,hypertrophic,resting,,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Ssh1,SSH1,,KO_promotes_maturation,-0.2370950448376654,0.9629049551623348,1.2000000000000002,hypertrophic,resting,resting,,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Srsf12,SRSF12,,KO_promotes_maturation,-0.2389716782051023,0.9610283217948978,1.2000000000000002,proliferative,resting,proliferative,3.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Cep85l,CEP85L,,KO_promotes_maturation,-0.2391623294044205,0.5608376705955795,0.8,hypertrophic,,perichondrium,,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Nos1,NOS1,,KO_promotes_maturation,-0.2406064961410292,0.5593935038589708,0.8,proliferative,resting,hypertrophic,,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
Rcc2,RCC2,,KO_promotes_maturation,-0.2407921923492331,0.5592078076507669,0.8,proliferative,hypertrophic,prehypertrophic,3.0,,,activate/agonise (preserve resting pool; inhibition risks plate exhaustion)
